ZL_DIVN_NBR,LOC_NBR,RDS_SKU_NBR,ZL_MSTSTYL_NBR,NSL_QTY
71,5038,3703790,127,0
71,5040,3703790,127,0
71,5043,3703790,127,0
71,5031,3703808,127,0
71,5038,3703808,127,0
71,5040,3703808,127,0
71,5043,3703808,127,0
71,5040,3717774,40654,0
71,5429,3717774,40654,0
71,5031,3717782,40655,0
71,5038,3717782,40655,0
71,5040,3717782,40655,0
71,5429,3727435,514,0
71,5429,3727633,514,0
71,5031,3729639,515,0
71,5038,3729639,515,0
71,5040,3729639,515,0
71,5043,3729639,515,0
71,5429,3729639,515,0
71,5031,3729647,515,0
71,5038,3729647,515,0
71,5040,3729647,515,0
71,5043,3729647,515,0
71,5429,3729647,515,0
71,5429,3730009,515,0
71,5031,3730439,515,0
71,5038,3730439,515,0
71,5040,3730439,515,0
71,5043,3730439,515,0
71,5429,3730439,515,0
71,5031,3732724,38584,0
71,5038,3732724,38584,0
71,5040,3732724,38584,0
71,5043,3732724,38584,0
71,5429,3732724,38584,0
71,5031,3732831,38584,0
71,5038,3732831,38584,0
71,5040,3732831,38584,0
71,5043,3732831,38584,0
71,5429,3732831,38584,0
71,5031,3732849,38587,0
71,5038,3732849,38587,0
71,5040,3732849,38587,0
71,5043,3732849,38587,0
71,5429,3732849,38587,0
71,5031,2700151,983,0
71,5035,2700151,983,0
71,5040,2700151,983,0
71,5429,2700151,983,0
71,5031,2700169,983,0
71,5035,2700169,983,0
71,5040,2700169,983,0
71,5429,2700169,983,0
71,5031,2700227,983,0
71,5035,2700227,983,0
71,5040,2700227,983,0
71,5429,2700227,983,0
71,5031,2700235,983,0
71,5035,2700235,983,0
71,5040,2700235,983,0
71,5429,2700235,983,0
71,5031,2700243,983,0
71,5035,2700243,983,0
71,5040,2700243,983,0
71,5429,2700243,983,0
71,5031,2704526,30371,1
71,5035,2704526,30371,0
71,5038,2704526,30371,1
71,5040,2704526,30371,1
71,5043,2704526,30371,1
71,5429,2704526,30371,1
71,5031,2704534,30371,0
71,5038,2704534,30371,0
71,5040,2704534,30371,0
71,5043,2704534,30371,0
71,5031,2704989,982,1
71,5035,2704989,982,1
71,5038,2704989,982,1
71,5040,2704989,982,1
71,5043,2704989,982,1
71,5429,2704989,982,1
71,5031,2705036,982,1
71,5035,2705036,982,1
71,5038,2705036,982,1
71,5040,2705036,982,1
71,5043,2705036,982,1
71,5429,2705036,982,1
71,5031,2705101,982,1
71,5035,2705101,982,1
71,5038,2705101,982,1
71,5040,2705101,982,1
71,5043,2705101,982,1
71,5429,2705101,982,1
71,5031,2705259,982,1
71,5035,2705259,982,1
71,5038,2705259,982,1
71,5040,2705259,982,1
71,5043,2705259,982,1
71,5429,2705259,982,1
71,5031,2705283,982,1
71,5035,2705283,982,1
71,5038,2705283,982,1
71,5040,2705283,982,1
71,5043,2705283,982,1
71,5429,2705283,982,1
71,5031,2706943,30372,1
71,5038,2706943,30372,1
71,5040,2706943,30372,1
71,5043,2706943,30372,0
71,5429,2706943,30372,1
71,5031,2706950,30372,0
71,5038,2706950,30372,0
71,5040,2706950,30372,0
71,5043,2706950,30372,0
71,5031,2708618,985,1
71,5035,2708618,985,0
71,5038,2708618,985,1
71,5040,2708618,985,1
71,5043,2708618,985,1
71,5429,2708618,985,1
71,5031,2708626,985,1
71,5035,2708626,985,0
71,5038,2708626,985,1
71,5040,2708626,985,1
71,5043,2708626,985,1
71,5429,2708626,985,1
71,5031,2708634,985,1
71,5035,2708634,985,0
71,5038,2708634,985,1
71,5040,2708634,985,1
71,5043,2708634,985,1
71,5429,2708634,985,1
71,5031,2708642,985,1
71,5035,2708642,985,0
71,5038,2708642,985,1
71,5040,2708642,985,1
71,5043,2708642,985,1
71,5429,2708642,985,1
71,5031,2708659,985,1
71,5035,2708659,985,0
71,5038,2708659,985,1
71,5040,2708659,985,1
71,5043,2708659,985,1
71,5429,2708659,985,1
71,5031,2708667,985,1
71,5035,2708667,985,0
71,5038,2708667,985,1
71,5040,2708667,985,1
71,5043,2708667,985,1
71,5429,2708667,985,1
71,5031,2708675,985,1
71,5040,2708675,985,1
71,5429,2708675,985,1
71,5429,2713121,385,0
71,5031,2713154,68281,1
71,5032,2713154,68281,3
71,5033,2713154,68281,1
71,5034,2713154,68281,0
71,5035,2713154,68281,3
71,5037,2713154,68281,1
71,5038,2713154,68281,1
71,5040,2713154,68281,1
71,5041,2713154,68281,6
71,5042,2713154,68281,1
71,5043,2713154,68281,1
71,5044,2713154,68281,1
71,5045,2713154,68281,1
71,5429,2713154,68281,0
71,5429,2713170,986,1
71,5429,2713246,986,0
71,5429,2713253,986,1
71,5429,2713261,986,1
71,5429,2713394,986,1
71,5429,2713402,986,0
71,5429,2713410,986,1
71,5429,2713436,986,1
71,5429,2713477,986,1
71,5038,2715951,307,0
71,5040,2715951,307,0
71,5429,2715951,307,0
71,5031,2715977,307,0
71,5038,2715977,307,0
71,5040,2715977,307,0
71,5429,2715977,307,0
71,5031,2720829,987,1
71,5038,2720829,987,1
71,5040,2720829,987,1
71,5043,2720829,987,1
71,5429,2720829,987,1
71,5031,2720886,987,0
71,5040,2720886,987,0
71,5429,2720886,987,1
71,5031,2720894,987,1
71,5038,2720894,987,1
71,5040,2720894,987,1
71,5043,2720894,987,1
71,5429,2720894,987,1
71,5031,2724730,989,1
71,5038,2724730,989,1
71,5040,2724730,989,1
71,5043,2724730,989,1
71,5429,2724730,989,0
71,5031,2724763,989,1
71,5038,2724763,989,1
71,5040,2724763,989,1
71,5043,2724763,989,1
71,5429,2724763,989,0
71,5031,2724771,988,1
71,5038,2724771,988,1
71,5040,2724771,988,1
71,5043,2724771,988,1
71,5429,2724771,988,1
71,5429,2724789,988,0
71,5429,2724797,988,0
71,5031,2724839,988,1
71,5038,2724839,988,1
71,5040,2724839,988,1
71,5043,2724839,988,1
71,5429,2724839,988,1
71,5031,2725968,38687,1
71,5035,2725968,38687,0
71,5038,2725968,38687,1
71,5040,2725968,38687,1
71,5429,2725968,38687,1
71,5031,2725976,38687,1
71,5040,2725976,38687,1
71,5429,2725976,38687,1
71,5031,2725984,38687,1
71,5035,2725984,38687,0
71,5038,2725984,38687,1
71,5040,2725984,38687,1
71,5429,2725984,38687,1
71,5031,2725992,38687,1
71,5035,2725992,38687,0
71,5038,2725992,38687,1
71,5040,2725992,38687,1
71,5429,2725992,38687,1
71,5031,2726008,38687,0
71,5038,2726008,38687,1
71,5040,2726008,38687,1
71,5429,2726008,38687,1
71,5035,2726016,38687,0
71,5031,2726057,38688,1
71,5429,2726057,38688,1
71,5031,2726081,38688,1
71,5429,2726081,38688,1
71,5031,2726099,38688,1
71,5429,2726099,38688,1
71,5031,2726115,38688,1
71,5429,2726115,38688,1
71,5031,2732204,38689,1
71,5040,2732204,38689,1
71,5429,2732204,38689,1
71,5031,2732212,38689,1
71,5040,2732212,38689,1
71,5429,2732212,38689,1
71,5031,2732220,38689,1
71,5040,2732220,38689,1
71,5429,2732220,38689,1
71,5031,2732238,38689,1
71,5040,2732238,38689,1
71,5429,2732238,38689,1
71,5031,2736973,78996,2
71,5035,2736973,78996,2
71,5038,2736973,78996,2
71,5040,2736973,78996,2
71,5043,2736973,78996,2
71,5429,2736973,78996,2
71,5031,2736981,78996,4
71,5035,2736981,78996,4
71,5038,2736981,78996,4
71,5040,2736981,78996,4
71,5043,2736981,78996,4
71,5429,2736981,78996,4
71,5429,2737526,78991,1
71,5429,2737542,78991,1
71,5429,2737559,78991,2
71,5429,2737591,78991,2
71,5031,2746980,78978,1
71,5429,2746980,78978,1
71,5031,2747038,58158,1
71,5035,2747038,58158,1
71,5038,2747038,58158,1
71,5040,2747038,58158,1
71,5429,2747038,58158,1
71,5031,2747046,58158,1
71,5035,2747046,58158,1
71,5038,2747046,58158,1
71,5040,2747046,58158,1
71,5429,2747046,58158,1
71,5031,2747095,58158,1
71,5035,2747095,58158,1
71,5038,2747095,58158,1
71,5040,2747095,58158,1
71,5429,2747095,58158,1
71,5031,2747103,58158,1
71,5038,2747103,58158,0
71,5040,2747103,58158,1
71,5429,2747103,58158,1
71,5031,2747129,58158,1
71,5035,2747129,58158,1
71,5038,2747129,58158,1
71,5040,2747129,58158,1
71,5429,2747129,58158,1
71,5031,2747137,58158,1
71,5035,2747137,58158,1
71,5038,2747137,58158,1
71,5040,2747137,58158,1
71,5429,2747137,58158,1
71,5038,2752681,767,0
71,5043,2757102,165,0
71,5031,2759736,38690,1
71,5035,2759736,38690,0
71,5038,2759736,38690,1
71,5040,2759736,38690,1
71,5429,2759736,38690,1
71,5031,2759744,38690,1
71,5035,2759744,38690,0
71,5038,2759744,38690,1
71,5040,2759744,38690,1
71,5429,2759744,38690,1
71,5031,2759751,38690,1
71,5035,2759751,38690,0
71,5038,2759751,38690,1
71,5040,2759751,38690,1
71,5429,2759751,38690,1
71,5429,2766509,58160,1
71,5031,2766517,58160,1
71,5429,2766517,58160,1
71,5031,2766533,58160,1
71,5429,2766533,58160,1
71,5031,2766541,58160,1
71,5031,2766574,58160,1
71,5429,2766574,58160,1
71,5031,2766590,58160,1
71,5429,2766590,58160,1
71,5031,2766608,58160,1
71,5429,2766608,58160,1
71,5031,2766616,58160,1
71,5429,2766616,58160,1
71,5031,2767986,991,0
71,5035,2767986,991,0
71,5038,2767986,991,0
71,5040,2767986,991,0
71,5429,2767986,991,1
71,5031,2768026,991,0
71,5035,2768026,991,0
71,5038,2768026,991,0
71,5040,2768026,991,0
71,5429,2768026,991,0
71,5031,2768059,991,0
71,5035,2768059,991,0
71,5038,2768059,991,0
71,5040,2768059,991,0
71,5429,2768059,991,0
71,5031,2768067,991,0
71,5035,2768067,991,0
71,5038,2768067,991,0
71,5040,2768067,991,0
71,5429,2768067,991,0
71,5031,2768125,992,1
71,5035,2768125,992,0
71,5038,2768125,992,1
71,5040,2768125,992,1
71,5429,2768125,992,1
71,5031,2768166,992,1
71,5035,2768166,992,0
71,5038,2768166,992,1
71,5040,2768166,992,1
71,5429,2768166,992,1
71,5031,2768174,992,1
71,5035,2768174,992,0
71,5038,2768174,992,0
71,5040,2768174,992,1
71,5429,2768174,992,1
71,5031,2768273,992,1
71,5035,2768273,992,0
71,5038,2768273,992,1
71,5040,2768273,992,0
71,5429,2768273,992,1
71,5035,2768281,992,0
71,5031,2773497,58161,0
71,5038,2773497,58161,0
71,5031,2773513,58161,0
71,5038,2773513,58161,0
71,5031,2773547,58161,0
71,5038,2773547,58161,0
71,5031,2773554,58161,1
71,5035,2773554,58161,1
71,5038,2773554,58161,1
71,5429,2773554,58161,1
71,5031,2773570,58161,1
71,5035,2773570,58161,1
71,5038,2773570,58161,1
71,5429,2773570,58161,1
71,5031,2773612,58161,1
71,5035,2773612,58161,1
71,5038,2773612,58161,1
71,5429,2773612,58161,1
71,5031,2773679,58161,0
71,5038,2773679,58161,0
71,5031,2773687,58161,0
71,5038,2773687,58161,0
71,5031,2773711,58161,1
71,5035,2773711,58161,1
71,5038,2773711,58161,1
71,5429,2773711,58161,1
71,5031,2773729,58161,1
71,5035,2773729,58161,1
71,5038,2773729,58161,1
71,5429,2773729,58161,1
71,5031,2773737,58161,1
71,5038,2773737,58161,0
71,5429,2773737,58161,1
71,5031,2773745,58161,1
71,5035,2773745,58161,1
71,5038,2773745,58161,1
71,5429,2773745,58161,1
71,5031,2773794,58161,0
71,5038,2773794,58161,0
71,5031,2779304,993,1
71,5035,2779304,993,0
71,5038,2779304,993,0
71,5040,2779304,993,1
71,5043,2779304,993,0
71,5429,2779304,993,1
71,5429,2779312,993,0
71,5031,2779320,993,1
71,5035,2779320,993,0
71,5038,2779320,993,0
71,5040,2779320,993,1
71,5043,2779320,993,0
71,5429,2779320,993,1
71,5429,2779338,993,0
71,5031,2779346,993,1
71,5035,2779346,993,0
71,5038,2779346,993,0
71,5040,2779346,993,1
71,5043,2779346,993,0
71,5429,2779346,993,1
71,5429,2779353,993,0
71,5429,2779361,993,0
71,5429,2779387,993,0
71,5031,2786853,45167,2
71,5035,2786853,45167,2
71,5040,2786853,45167,2
71,5429,2786853,45167,2
71,5031,2787828,994,1
71,5035,2787828,994,0
71,5038,2787828,994,1
71,5040,2787828,994,1
71,5429,2787828,994,1
71,5031,2787851,994,1
71,5035,2787851,994,0
71,5038,2787851,994,1
71,5040,2787851,994,1
71,5429,2787851,994,1
71,5031,2787869,994,1
71,5035,2787869,994,0
71,5038,2787869,994,1
71,5040,2787869,994,1
71,5429,2787869,994,1
71,5031,2788214,994,1
71,5035,2788214,994,0
71,5038,2788214,994,1
71,5040,2788214,994,1
71,5429,2788214,994,0
71,5031,2790095,284,0
71,5038,2790095,284,0
71,5040,2790095,284,0
71,5031,2793495,58162,1
71,5035,2793495,58162,1
71,5038,2793495,58162,1
71,5040,2793495,58162,1
71,5429,2793495,58162,1
71,5031,2793503,58162,1
71,5035,2793503,58162,1
71,5038,2793503,58162,1
71,5040,2793503,58162,1
71,5429,2793503,58162,1
71,5031,2793511,58162,1
71,5035,2793511,58162,1
71,5038,2793511,58162,1
71,5040,2793511,58162,1
71,5429,2793511,58162,1
71,5031,2793529,58162,1
71,5035,2793529,58162,1
71,5038,2793529,58162,1
71,5040,2793529,58162,1
71,5429,2793529,58162,1
71,5031,2793602,58162,1
71,5035,2793602,58162,1
71,5038,2793602,58162,1
71,5040,2793602,58162,1
71,5429,2793602,58162,1
71,5031,2793610,58162,1
71,5040,2793610,58162,1
71,5429,2793610,58162,1
71,5031,2793628,58162,1
71,5035,2793628,58162,1
71,5038,2793628,58162,1
71,5040,2793628,58162,1
71,5429,2793628,58162,1
71,5031,2793669,58162,1
71,5035,2793669,58162,1
71,5038,2793669,58162,1
71,5040,2793669,58162,1
71,5429,2793669,58162,1
71,5031,2799336,38501,0
71,5038,2799336,38501,0
71,5040,2799336,38501,0
71,5429,2799336,38501,0
71,5031,2799385,38501,0
71,5038,2799385,38501,0
71,5040,2799385,38501,0
71,5429,2799385,38501,0
71,5031,2799450,40470,0
71,5040,2799450,40470,0
71,5429,2799450,40470,0
71,5035,2802346,58159,1
71,5035,2802353,58159,1
71,5035,2802387,58159,1
71,5429,2802395,58159,1
71,5429,2802403,58159,1
71,5429,2802411,58159,1
71,5031,2802429,58159,1
71,5038,2802429,58159,1
71,5040,2802429,58159,1
71,5031,2802437,58159,1
71,5038,2802437,58159,1
71,5040,2802437,58159,1
71,5031,2802445,58159,1
71,5038,2802445,58159,1
71,5040,2802445,58159,1
71,5031,2804862,58159,1
71,5035,2804862,58159,1
71,5038,2804862,58159,1
71,5040,2804862,58159,1
71,5429,2804862,58159,1
71,5031,2804870,58159,1
71,5035,2804870,58159,1
71,5038,2804870,58159,1
71,5040,2804870,58159,1
71,5429,2804870,58159,1
71,5031,2804888,58159,1
71,5038,2804888,58159,0
71,5040,2804888,58159,1
71,5429,2804888,58159,1
71,5031,2804896,58159,1
71,5035,2804896,58159,1
71,5038,2804896,58159,1
71,5040,2804896,58159,1
71,5429,2804896,58159,1
71,5038,2814457,38583,0
71,5031,2815264,58163,0
71,5043,2815264,58163,0
71,5429,2815264,58163,1
71,5031,2815272,58163,1
71,5043,2815272,58163,0
71,5429,2815272,58163,1
71,5031,2815280,58163,1
71,5043,2815280,58163,0
71,5429,2815280,58163,1
71,5031,2815314,58163,1
71,5043,2815314,58163,0
71,5429,2815314,58163,1
71,5031,2815322,58163,1
71,5429,2815322,58163,1
71,5031,2815330,58163,1
71,5043,2815330,58163,0
71,5429,2815330,58163,1
71,5031,2815348,58163,1
71,5043,2815348,58163,0
71,5429,2815348,58163,1
71,5031,2817542,945,1
71,5035,2817542,945,0
71,5038,2817542,945,1
71,5043,2817542,945,1
71,5429,2817542,945,1
71,5429,2821221,38502,0
71,5037,2832624,280,0
71,5040,2832624,280,0
71,5031,2839876,30909,1
71,5035,2839876,30909,0
71,5038,2839876,30909,1
71,5040,2839876,30909,1
71,5043,2839876,30909,1
71,5429,2839876,30909,1
71,5031,2839900,998,1
71,5035,2839900,998,1
71,5038,2839900,998,1
71,5040,2839900,998,1
71,5043,2839900,998,1
71,5429,2839900,998,1
71,5031,2839934,998,1
71,5035,2839934,998,1
71,5038,2839934,998,1
71,5040,2839934,998,1
71,5043,2839934,998,1
71,5429,2839934,998,1
71,5031,2839967,998,1
71,5035,2839967,998,1
71,5038,2839967,998,1
71,5040,2839967,998,1
71,5043,2839967,998,1
71,5429,2839967,998,1
71,5031,2839975,998,0
71,5035,2839975,998,0
71,5038,2839975,998,0
71,5040,2839975,998,0
71,5043,2839975,998,0
71,5031,2839983,998,1
71,5035,2839983,998,1
71,5038,2839983,998,1
71,5040,2839983,998,1
71,5043,2839983,998,1
71,5429,2839983,998,1
71,5031,2840593,997,0
71,5040,2840593,997,0
71,5040,2841252,998,0
71,5031,2846715,78988,1
71,5035,2846715,78988,1
71,5038,2846715,78988,1
71,5040,2846715,78988,1
71,5043,2846715,78988,1
71,5429,2846715,78988,1
71,5031,2846723,78988,1
71,5035,2846723,78988,1
71,5038,2846723,78988,1
71,5040,2846723,78988,1
71,5043,2846723,78988,1
71,5429,2846723,78988,1
71,5031,2848968,315,0
71,5038,2848968,315,0
71,5040,2848968,315,0
71,5429,2848968,315,0
71,5040,2849248,699,1
71,5429,2849248,699,1
71,5040,2849271,699,1
71,5429,2849271,699,1
71,5040,2849305,699,1
71,5429,2849305,699,1
71,5031,2852648,996,1
71,5035,2852648,996,0
71,5040,2852648,996,1
71,5429,2852648,996,1
71,5031,3732922,38587,0
71,5038,3732922,38587,0
71,5040,3732922,38587,0
71,5043,3732922,38587,0
71,5429,3732922,38587,0
71,5031,3732989,38586,0
71,5038,3732989,38586,0
71,5040,3732989,38586,0
71,5043,3732989,38586,0
71,5429,3732989,38586,0
71,5040,3733029,40664,0
71,5429,3733029,40664,0
71,5040,3733037,40664,0
71,5429,3733037,40664,0
71,5040,3733375,40657,0
71,5429,3733375,40657,0
71,5031,3733599,40658,0
71,5038,3733599,40658,0
71,5040,3733599,40658,0
71,5043,3733599,40658,0
71,5429,3733599,40658,0
71,5031,3734001,40659,1
71,5038,3734001,40659,1
71,5040,3734001,40659,1
71,5043,3734001,40659,0
71,5429,3734001,40659,1
71,5038,3734548,528,0
71,5038,3734647,528,0
71,5038,3734654,528,0
71,5031,3734837,530,0
71,5038,3734837,530,0
71,5040,3734837,530,0
71,5043,3734837,530,0
71,5429,3734837,530,0
71,5031,3734969,530,0
71,5038,3734969,530,0
71,5040,3734969,530,0
71,5043,3734969,530,0
71,5429,3734969,530,0
71,5031,3735024,530,0
71,5038,3735024,530,0
71,5040,3735024,530,0
71,5043,3735024,530,0
71,5429,3735024,530,0
71,5031,3735032,530,0
71,5038,3735032,530,0
71,5040,3735032,530,0
71,5043,3735032,530,0
71,5429,3735032,530,0
71,5031,3735263,530,0
71,5038,3735263,530,0
71,5040,3735263,530,0
71,5043,3735263,530,0
71,5429,3735263,530,0
71,5031,3735271,530,0
71,5038,3735271,530,0
71,5040,3735271,530,0
71,5043,3735271,530,0
71,5429,3735271,530,0
71,5038,3735669,530,0
71,5040,3735669,530,0
71,5038,3735743,530,0
71,5038,3735768,530,0
71,5038,3735800,530,0
71,5038,3735818,530,0
71,5038,3735826,530,0
71,5031,3737046,524,0
71,5038,3737046,524,0
71,5040,3737046,524,0
71,5043,3737046,524,0
71,5429,3737046,524,0
71,5031,3737988,524,0
71,5038,3737988,524,0
71,5040,3737988,524,0
71,5043,3737988,524,0
71,5429,3737988,524,0
71,5031,3738499,524,0
71,5040,3738499,524,0
71,5429,3738499,524,0
71,5038,3742822,166,0
71,5038,3742848,166,0
71,5038,3742855,166,0
71,5040,3744265,520,0
71,5031,3744356,519,0
71,5038,3744356,519,0
71,5040,3744356,519,0
71,5043,3744356,519,0
71,5429,3744356,519,0
71,5031,3744364,519,0
71,5038,3744364,519,0
71,5040,3744364,519,0
71,5043,3744364,519,0
71,5429,3744364,519,0
71,5031,3744398,519,0
71,5038,3744398,519,0
71,5040,3744398,519,0
71,5043,3744398,519,0
71,5429,3744398,519,0
71,5040,3744471,519,0
71,5031,3747235,521,0
71,5038,3747235,521,0
71,5040,3747235,521,0
71,5043,3747235,521,0
71,5429,3747235,521,0
71,5031,3747243,521,0
71,5038,3747243,521,0
71,5040,3747243,521,0
71,5043,3747243,521,0
71,5429,3747243,521,0
71,5031,3747250,521,0
71,5038,3747250,521,0
71,5040,3747250,521,0
71,5043,3747250,521,0
71,5429,3747250,521,0
71,5429,3747268,521,0
71,5040,3747276,521,0
71,5043,3747276,521,0
71,5429,3747276,521,0
71,5031,3747334,521,0
71,5038,3747334,521,0
71,5040,3747334,521,0
71,5043,3747334,521,0
71,5429,3747334,521,0
71,5031,3747565,529,0
71,5038,3747565,529,0
71,5040,3747565,529,0
71,5429,3747565,529,0
71,5031,3747607,529,0
71,5038,3747607,529,0
71,5040,3747607,529,0
71,5429,3747607,529,0
71,5031,3747615,529,0
71,5038,3747615,529,0
71,5040,3747615,529,0
71,5429,3747615,529,0
71,5031,3749553,526,0
71,5038,3749553,526,0
71,5040,3749553,526,0
71,5429,3749553,526,0
71,5038,3749611,166,0
71,5031,3749629,526,0
71,5038,3749629,526,0
71,5040,3749629,526,0
71,5429,3749629,526,0
71,5038,3749637,166,0
71,5031,3749959,526,0
71,5038,3749959,526,0
71,5040,3749959,526,0
71,5429,3749959,526,0
71,5429,3769981,532,0
71,5031,3772316,177,0
71,5035,3772316,177,0
71,5037,3772316,177,0
71,5043,3772316,177,0
71,5045,3772316,177,0
71,5429,3772316,177,0
71,5031,3772928,177,0
71,5035,3772928,177,0
71,5037,3772928,177,0
71,5038,3772928,177,0
71,5040,3772928,177,0
71,5043,3772928,177,0
71,5044,3772928,177,0
71,5045,3772928,177,0
71,5429,3772928,177,0
71,5031,3773025,533,0
71,5038,3773025,533,0
71,5040,3773025,533,0
71,5429,3773025,533,0
71,5031,3773058,533,0
71,5038,3773058,533,0
71,5040,3773058,533,0
71,5429,3773058,533,0
71,5031,3773157,533,0
71,5038,3773157,533,0
71,5040,3773157,533,0
71,5043,3773157,533,0
71,5429,3773157,533,0
71,5031,3778289,40660,0
71,5038,3778289,40660,0
71,5040,3778289,40660,0
71,5043,3778289,40660,0
71,5429,3778289,40660,0
71,5031,3778297,40661,0
71,5040,3778297,40661,0
71,5043,3778297,40661,0
71,5429,3778297,40661,0
71,5031,3778453,531,0
71,5040,3778453,531,0
71,5429,3778453,531,0
71,5031,3778479,531,0
71,5040,3778479,531,0
71,5429,3778479,531,0
71,5031,3778495,531,0
71,5040,3778495,531,0
71,5429,3778495,531,0
71,5038,3778974,534,0
71,5031,3784303,518,0
71,5038,3784303,518,0
71,5040,3784303,518,0
71,5043,3784303,518,0
71,5429,3784303,518,0
71,5031,3784352,518,0
71,5038,3784352,518,0
71,5040,3784352,518,0
71,5043,3784352,518,0
71,5429,3784352,518,0
71,5031,3784386,518,0
71,5038,3784386,518,0
71,5040,3784386,518,0
71,5043,3784386,518,0
71,5429,3784386,518,0
71,5031,3784469,518,0
71,5038,3784469,518,0
71,5040,3784469,518,0
71,5043,3784469,518,0
71,5429,3784469,518,0
71,5429,3784550,512,0
71,5429,3784568,512,0
71,5429,3784576,512,0
71,5429,3784584,512,0
71,5031,3784659,512,0
71,5038,3784659,512,0
71,5040,3784659,512,0
71,5043,3784659,512,0
71,5429,3784659,512,0
71,5429,3787629,38098,0
71,5038,3793767,525,0
71,5040,3803970,96,0
71,5031,3809597,53,0
71,5038,3809597,53,0
71,5040,3809597,53,0
71,5043,3809597,53,0
71,5429,3809597,53,0
71,5031,3809605,53,0
71,5038,3809605,53,0
71,5040,3809605,53,0
71,5043,3809605,53,0
71,5429,3809605,53,0
71,5031,3809639,53,0
71,5038,3809639,53,0
71,5040,3809639,53,0
71,5043,3809639,53,0
71,5429,3809639,53,0
71,5031,3812310,53,0
71,5038,3812310,53,0
71,5040,3812310,53,0
71,5043,3812310,53,0
71,5429,3812310,53,0
71,5031,3812328,53,0
71,5038,3812328,53,0
71,5040,3812328,53,0
71,5043,3812328,53,0
71,5429,3812328,53,0
71,5031,3812336,53,0
71,5031,3813623,517,0
71,5040,3813623,517,0
71,5031,3813631,517,0
71,5038,3816337,40671,0
71,5429,3816337,40671,0
71,5031,3816345,40672,0
71,5038,3816345,40672,0
71,5040,3816345,40672,0
71,5429,3816345,40672,0
71,5040,3816352,40673,0
71,5040,3817780,70006,0
71,5429,3817780,70006,0
71,5040,3817806,70006,0
71,5429,3817806,70006,0
71,5429,3818101,50018,0
71,5429,3818119,50018,0
71,5429,3818168,50018,0
71,5429,3827920,53,0
71,5429,3827938,53,0
71,5429,3827961,53,0
71,5040,3833795,70053,0
71,5040,3859410,112,0
71,5429,3877743,50083,0
71,5429,3877750,50083,0
71,5429,3877818,50083,0
71,5429,3878162,50083,0
71,5429,3878212,50083,0
71,5429,3878485,70123,0
71,5429,3878493,70123,0
71,5429,3878519,70123,0
71,5038,3888161,290,0
71,5429,3889698,290,0
71,5429,3890126,290,0
71,5038,3890712,290,0
71,5429,3890746,290,0
71,5031,3891835,184,0
71,5038,3891835,184,0
71,5040,3891835,184,0
71,5043,3891835,184,0
71,5429,3891868,184,0
71,5045,3891967,184,0
71,5031,3892593,290,0
71,5035,3892593,290,0
71,5038,3892593,290,0
71,5040,3892593,290,0
71,5044,3892593,290,0
71,5045,3892593,290,0
71,5045,3892635,184,0
71,5031,3892924,290,0
71,5035,3892924,290,0
71,5038,3892924,290,0
71,5040,3892924,290,0
71,5043,3892924,290,0
71,5044,3892924,290,0
71,5429,3892924,290,0
71,5031,3893161,290,0
71,5035,3893161,290,0
71,5037,3893161,290,0
71,5038,3893161,290,0
71,5040,3893161,290,0
71,5043,3893161,290,0
71,5044,3893161,290,0
71,5045,3893161,290,0
71,5429,3893161,290,0
71,5040,3893286,50044,0
71,5040,3893294,50044,0
71,5429,3893310,50045,0
71,5031,3893880,290,0
71,5035,3893880,290,0
71,5037,3893880,290,0
71,5038,3893880,290,0
71,5040,3893880,290,0
71,5043,3893880,290,0
71,5429,3893880,290,0
71,5031,3893914,184,0
71,5035,3893914,184,0
71,5037,3893914,184,0
71,5040,3893914,184,0
71,5043,3893914,184,0
71,5044,3893914,184,0
71,5429,3893914,184,0
71,5038,3893930,184,0
71,5045,3893930,184,0
71,5043,3894300,290,0
71,5429,3894318,290,0
71,5031,3894359,290,0
71,5038,3894359,290,0
71,5040,3894359,290,0
71,5043,3894359,290,0
71,5045,3894359,290,0
71,5429,3894367,184,0
71,5031,3894375,290,0
71,5035,3894375,290,0
71,5037,3894375,290,0
71,5038,3894375,290,0
71,5040,3894375,290,0
71,5043,3894375,290,0
71,5044,3894375,290,0
71,5045,3894375,290,0
71,5429,3894375,290,0
71,5038,3894409,184,0
71,5040,3894409,184,0
71,5045,3894409,184,0
71,5043,3894458,290,0
71,5429,3894474,290,0
71,5031,3894482,184,0
71,5035,3894482,184,0
71,5038,3894482,184,0
71,5040,3894482,184,0
71,5044,3894482,184,0
71,5040,3894805,112,0
71,5429,3894805,112,0
71,5040,3894821,112,1
71,5429,3894821,112,0
71,5429,3914637,112,0
71,5040,3925245,112,0
71,5038,3925427,50170,0
71,5040,3925427,50170,0
71,5429,3925427,50170,0
71,5040,3933827,184,0
71,5031,3934288,184,0
71,5035,3934288,184,0
71,5038,3934288,184,0
71,5040,3934288,184,0
71,5044,3934288,184,0
71,5429,3935863,38543,0
71,5035,3941820,172,0
71,5031,3941945,172,0
71,5038,3941945,172,0
71,5040,3941945,172,0
71,5031,3942232,172,0
71,5038,3942232,172,0
71,5040,3942232,172,0
71,5035,3972296,172,0
71,5031,3972312,172,0
71,5038,3972312,172,0
71,5031,3972486,172,0
71,5038,3972486,172,0
71,5040,3972510,172,0
71,5031,3972890,574,0
