ZL_DIVN_NBR,RDS_SKU_NBR,LOC_NBR,NSL_QTY
71,2008878,5242,1
71,2008878,5237,1
71,2008878,5236,1
71,2008878,5235,1
71,2008878,5229,1
71,2008878,5226,1
71,2008878,5225,1
71,2008878,5223,1
71,2008878,5219,1
71,2008878,5215,1
71,2008878,5213,1
71,2008878,5211,1
71,2008878,5206,1
71,2008878,5205,1
71,2008878,5203,1
71,2008878,5195,1
71,2008878,5194,1
71,2008878,5191,2
71,2008878,5190,1
71,2008878,5189,1
71,2008878,5187,1
71,2008878,5137,1
71,2008878,5136,1
71,2008878,5135,1
71,2008878,5120,1
71,2008878,5115,1
71,2008878,5111,1
71,2008878,5074,1
71,2008878,5073,1
71,2008878,5066,1
71,2008878,5051,1
71,2008878,5047,1
71,2008878,5043,1
71,2008878,5040,1
71,2008878,5038,1
71,2008878,5035,1
71,2008886,5066,1
71,2008886,5445,1
71,2008886,5431,1
71,2008886,5430,1
71,2008886,5429,1
71,2008886,5255,1
71,2008886,5242,1
71,2008886,5236,1
71,2008886,5228,1
71,2008886,5225,1
71,2008886,5223,1
71,2008886,5213,1
71,2008886,5205,1
71,2008886,5203,1
71,2008886,5120,1
71,2008886,5073,1
71,2008894,5035,1
71,2008894,5445,1
71,2008894,5434,1
71,2008894,5433,1
71,2008894,5431,1
71,2008894,5430,1
71,2008894,5429,1
71,2008894,5422,1
71,2008894,5419,1
71,2008894,5255,1
71,2008894,5247,1
71,2008894,5237,1
71,2008894,5235,1
71,2008894,5229,1
71,2008894,5228,1
71,2008894,5226,1
71,2008894,5225,1
71,2008894,5223,1
71,2008894,5219,1
71,2008894,5215,1
71,2008894,5213,1
71,2008894,5211,1
71,2008894,5206,1
71,2008894,5205,1
71,2008894,5203,1
71,2008894,5198,1
71,2008894,5195,1
71,2008894,5194,1
71,2008894,5191,1
71,2008894,5190,1
71,2008894,5189,1
71,2008894,5187,1
71,2008894,5137,1
71,2008894,5136,1
71,2008894,5135,1
71,2008894,5120,1
71,2008894,5115,1
71,2008894,5111,1
71,2008894,5074,1
71,2008894,5073,1
71,2008894,5066,1
71,2008894,5051,1
71,2008894,5047,1
71,2008894,5043,1
71,2008894,5040,1
71,2008894,5038,1
71,2036267,5031,1
71,2036267,5445,1
71,2036267,5434,1
71,2036267,5433,1
71,2036267,5431,1
71,2036267,5430,1
71,2036267,5429,1
71,2036267,5422,1
71,2036267,5419,1
71,2036267,5255,1
71,2036267,5247,1
71,2036267,5242,1
71,2036267,5237,1
71,2036267,5235,1
71,2036267,5229,1
71,2036267,5228,1
71,2036267,5226,1
71,2036267,5225,1
71,2036267,5223,1
71,2036267,5219,1
71,2036267,5215,1
71,2036267,5213,1
71,2036267,5211,1
71,2036267,5210,1
71,2036267,5206,1
71,2036267,5205,1
71,2036267,5203,1
71,2036267,5198,1
71,2036267,5195,1
71,2036267,5194,1
71,2036267,5191,1
71,2036267,5190,1
71,2036267,5189,1
71,2036267,5188,1
71,2036267,5187,1
71,2036267,5137,1
71,2036267,5136,1
71,2036267,5135,1
71,2036267,5133,1
71,2036267,5120,1
71,2036267,5115,1
71,2036267,5111,1
71,2036267,5074,1
71,2036267,5073,1
71,2036267,5066,1
71,2036267,5047,1
71,2036267,5043,1
71,2036267,5040,1
71,2036267,5038,1
71,2036267,5035,1
71,2036275,5031,1
71,2036275,5445,1
71,2036275,5434,1
71,2036275,5433,1
71,2036275,5431,1
71,2036275,5430,1
71,2036275,5429,1
71,2036275,5422,1
71,2036275,5419,1
71,2036275,5255,1
71,2036275,5247,1
71,2036275,5242,1
71,2036275,5237,1
71,2036275,5235,1
71,2036275,5229,1
71,2036275,5228,1
71,2036275,5226,1
71,2036275,5225,1
71,2036275,5223,1
71,2036275,5219,1
71,2036275,5215,1
71,2036275,5213,1
71,2036275,5211,1
71,2036275,5210,1
71,2036275,5206,1
71,2036275,5205,1
71,2036275,5198,1
71,2036275,5195,1
71,2036275,5194,1
71,2036275,5191,1
71,2036275,5190,1
71,2036275,5189,1
71,2036275,5187,1
71,2036275,5137,1
71,2036275,5136,1
71,2036275,5135,1
71,2036275,5133,1
71,2036275,5120,1
71,2036275,5115,1
71,2036275,5111,1
71,2036275,5074,1
71,2036275,5073,1
71,2036275,5066,1
71,2036275,5047,1
71,2036275,5043,1
71,2036275,5040,1
71,2036275,5038,1
71,2036275,5035,1
71,2036283,5031,1
71,2036283,5445,1
71,2036283,5434,1
71,2036283,5433,1
71,2036283,5431,1
71,2036283,5430,1
71,2036283,5429,1
71,2036283,5419,1
71,2036283,5255,1
71,2036283,5228,1
71,2036283,5225,1
71,2036283,5223,1
71,2036283,5120,1
71,2036283,5073,1
71,2036283,5066,1
71,2036283,5040,1
71,2036291,5031,1
71,2036291,5445,1
71,2036291,5434,1
71,2036291,5433,1
71,2036291,5431,1
71,2036291,5430,1
71,2036291,5429,1
71,2036291,5422,2
71,2036291,5419,1
71,2036291,5255,1
71,2036291,5247,1
71,2036291,5242,1
71,2036291,5237,1
71,2036291,5235,1
71,2036291,5229,1
71,2036291,5228,1
71,2036291,5226,1
71,2036291,5225,1
71,2036291,5223,1
71,2036291,5219,1
71,2036291,5215,1
71,2036291,5213,1
71,2036291,5211,1
71,2036291,5210,1
71,2036291,5206,1
71,2036291,5205,1
71,2036291,5203,1
71,2036291,5198,1
71,2036291,5195,1
71,2036291,5194,1
71,2036291,5191,1
71,2036291,5190,1
71,2036291,5189,1
71,2036291,5188,1
71,2036291,5187,1
71,2036291,5137,1
71,2036291,5136,1
71,2036291,5135,1
71,2036291,5133,1
71,2036291,5120,1
71,2036291,5115,1
71,2036291,5111,1
71,2036291,5074,1
71,2036291,5073,1
71,2036291,5066,1
71,2036291,5047,1
71,2036291,5043,1
71,2036291,5040,1
71,2036291,5038,1
71,2036291,5035,1
71,2036408,5031,1
71,2036408,5445,1
71,2036408,5434,1
71,2036408,5433,1
71,2036408,5431,1
71,2036408,5430,1
71,2036408,5429,1
71,2036408,5422,2
71,2036408,5419,1
71,2036408,5255,1
71,2036408,5247,1
71,2036408,5242,1
71,2036408,5237,1
71,2036408,5235,1
71,2036408,5229,1
71,2036408,5228,1
71,2036408,5226,1
71,2036408,5225,1
71,2036408,5223,1
71,2036408,5219,1
71,2036408,5215,1
71,2036408,5213,1
71,2036408,5211,1
71,2036408,5210,1
71,2036408,5206,1
71,2036408,5205,1
71,2036408,5203,1
71,2036408,5198,1
71,2036408,5195,1
71,2036408,5194,1
71,2036408,5191,1
71,2036408,5190,1
71,2036408,5189,1
71,2036408,5188,1
71,2036408,5187,1
71,2036408,5137,1
71,2036408,5136,1
71,2036408,5135,1
71,2036408,5133,1
71,2036408,5120,1
71,2036408,5115,1
71,2036408,5111,1
71,2036408,5074,1
71,2036408,5073,1
71,2036408,5066,1
71,2036408,5047,1
71,2036408,5043,1
71,2036408,5040,1
71,2036408,5038,1
71,2036408,5035,1
71,2036416,5031,1
71,2036416,5445,1
71,2036416,5434,1
71,2036416,5433,1
71,2036416,5431,1
71,2036416,5430,1
71,2036416,5429,1
71,2036416,5422,2
71,2036416,5419,1
71,2036416,5255,1
71,2036416,5247,1
71,2036416,5242,1
71,2036416,5237,1
71,2036416,5235,1
71,2036416,5229,1
71,2036416,5228,1
71,2036416,5226,1
71,2036416,5225,1
71,2036416,5223,1
71,2036416,5219,1
71,2036416,5215,1
71,2036416,5213,1
71,2036416,5211,1
71,2036416,5210,1
71,2036416,5206,1
71,2036416,5205,1
71,2036416,5203,1
71,2036416,5198,1
71,2036416,5195,1
71,2036416,5194,1
71,2036416,5191,1
71,2036416,5190,1
71,2036416,5189,1
71,2036416,5188,1
71,2036416,5187,1
71,2036416,5137,1
71,2036416,5136,1
71,2036416,5135,1
71,2036416,5133,1
71,2036416,5120,1
71,2036416,5115,1
71,2036416,5111,1
71,2036416,5074,1
71,2036416,5073,1
71,2036416,5066,1
71,2036416,5047,1
71,2036416,5043,1
71,2036416,5040,1
71,2036416,5038,1
71,2036416,5035,1
71,2036424,5031,1
71,2036424,5445,1
71,2036424,5434,1
71,2036424,5433,1
71,2036424,5431,1
71,2036424,5430,1
71,2036424,5429,1
71,2036424,5422,2
71,2036424,5419,1
71,2036424,5255,1
71,2036424,5247,1
71,2036424,5242,1
71,2036424,5237,1
71,2036424,5235,1
71,2036424,5229,1
71,2036424,5228,1
71,2036424,5226,1
71,2036424,5225,1
71,2036424,5219,1
71,2036424,5215,1
71,2036424,5213,1
71,2036424,5211,1
71,2036424,5210,1
71,2036424,5206,1
71,2036424,5205,1
71,2036424,5203,1
71,2036424,5198,1
71,2036424,5195,1
71,2036424,5194,1
71,2036424,5191,1
71,2036424,5190,1
71,2036424,5189,1
71,2036424,5188,1
71,2036424,5187,1
71,2036424,5137,1
71,2036424,5136,1
71,2036424,5135,1
71,2036424,5133,1
71,2036424,5120,1
71,2036424,5115,1
71,2036424,5111,1
71,2036424,5074,1
71,2036424,5073,1
71,2036424,5066,1
71,2036424,5047,1
71,2036424,5043,1
71,2036424,5040,1
71,2036424,5038,1
71,2036424,5035,1
71,2036432,5035,1
71,2036432,5445,1
71,2036432,5434,1
71,2036432,5433,1
71,2036432,5431,1
71,2036432,5430,1
71,2036432,5429,1
71,2036432,5422,2
71,2036432,5419,1
71,2036432,5255,1
71,2036432,5247,1
71,2036432,5242,1
71,2036432,5237,1
71,2036432,5235,1
71,2036432,5229,1
71,2036432,5228,1
71,2036432,5226,1
71,2036432,5225,1
71,2036432,5223,1
71,2036432,5219,1
71,2036432,5215,1
71,2036432,5213,1
71,2036432,5211,1
71,2036432,5210,1
71,2036432,5206,1
71,2036432,5205,1
71,2036432,5203,1
71,2036432,5198,1
71,2036432,5195,1
71,2036432,5194,1
71,2036432,5191,1
71,2036432,5190,1
71,2036432,5189,1
71,2036432,5188,1
71,2036432,5187,1
71,2036432,5137,1
71,2036432,5136,1
71,2036432,5133,1
71,2036432,5120,1
71,2036432,5115,1
71,2036432,5111,1
71,2036432,5074,1
71,2036432,5073,1
71,2036432,5066,1
71,2036432,5047,1
71,2036432,5043,1
71,2036432,5040,1
71,2036432,5038,1
71,2036432,5031,1
71,2036648,5031,1
71,2036648,5445,1
71,2036648,5444,1
71,2036648,5431,1
71,2036648,5430,1
71,2036648,5429,1
71,2036648,5422,1
71,2036648,5419,1
71,2036648,5255,1
71,2036648,5247,1
71,2036648,5242,1
71,2036648,5237,1
71,2036648,5236,1
71,2036648,5235,1
71,2036648,5229,1
71,2036648,5228,1
71,2036648,5226,1
71,2036648,5225,1
71,2036648,5223,1
71,2036648,5219,1
71,2036648,5215,1
71,2036648,5213,1
71,2036648,5211,1
71,2036648,5210,1
71,2036648,5206,1
71,2036648,5205,1
71,2036648,5203,1
71,2036648,5198,1
71,2036648,5195,1
71,2036648,5194,1
71,2036648,5191,1
71,2036648,5190,1
71,2036648,5189,1
71,2036648,5188,1
71,2036648,5187,1
71,2036648,5137,1
71,2036648,5136,1
71,2036648,5135,1
71,2036648,5133,1
71,2036648,5120,1
71,2036648,5115,1
71,2036648,5111,1
71,2036648,5074,1
71,2036648,5073,1
71,2036648,5066,1
71,2036648,5051,1
71,2036648,5047,1
71,2036648,5043,1
71,2036648,5040,1
71,2036648,5038,1
71,2036648,5035,1
71,2036655,5035,4
71,2036655,5445,4
71,2036655,5431,4
71,2036655,5430,4
71,2036655,5429,4
71,2036655,5422,4
71,2036655,5419,4
71,2036655,5255,4
71,2036655,5247,4
71,2036655,5242,4
71,2036655,5237,4
71,2036655,5236,4
71,2036655,5235,4
71,2036655,5229,4
71,2036655,5228,4
71,2036655,5226,4
71,2036655,5225,4
71,2036655,5223,4
71,2036655,5219,4
71,2036655,5215,4
71,2036655,5213,4
71,2036655,5211,4
71,2036655,5210,4
71,2036655,5206,4
71,2036655,5205,4
71,2036655,5203,4
71,2036655,5198,4
71,2036655,5195,4
71,2036655,5194,4
71,2036655,5191,4
71,2036655,5190,4
71,2036655,5189,4
71,2036655,5188,4
71,2036655,5187,4
71,2036655,5137,4
71,2036655,5136,4
71,2036655,5135,4
71,2036655,5133,4
71,2036655,5120,4
71,2036655,5115,4
71,2036655,5111,4
71,2036655,5074,4
71,2036655,5073,4
71,2036655,5066,4
71,2036655,5051,4
71,2036655,5047,4
71,2036655,5043,4
71,2036655,5040,4
71,2036655,5038,7
71,2036655,5031,4
71,2036663,5040,1
71,2036663,5445,1
71,2036663,5431,1
71,2036663,5430,1
71,2036663,5429,1
71,2036663,5422,1
71,2036663,5419,1
71,2036663,5255,1
71,2036663,5247,1
71,2036663,5242,1
71,2036663,5237,1
71,2036663,5236,1
71,2036663,5235,1
71,2036663,5229,1
71,2036663,5228,1
71,2036663,5226,1
71,2036663,5225,1
71,2036663,5223,1
71,2036663,5219,1
71,2036663,5215,1
71,2036663,5213,1
71,2036663,5211,1
71,2036663,5210,1
71,2036663,5206,1
71,2036663,5205,1
71,2036663,5203,1
71,2036663,5198,1
71,2036663,5195,1
71,2036663,5194,1
71,2036663,5191,1
71,2036663,5190,1
71,2036663,5189,1
71,2036663,5188,2
71,2036663,5187,1
71,2036663,5137,1
71,2036663,5136,1
71,2036663,5135,1
71,2036663,5133,1
71,2036663,5120,1
71,2036663,5115,1
71,2036663,5111,1
71,2036663,5074,1
71,2036663,5066,1
71,2036663,5051,1
71,2036663,5047,1
71,2036663,5043,1
71,2036663,5038,1
71,2036663,5035,1
71,2036663,5031,1
71,2036671,5031,1
71,2036671,5445,1
71,2036671,5431,1
71,2036671,5430,1
71,2036671,5429,1
71,2036671,5422,1
71,2036671,5419,1
71,2036671,5255,1
71,2036671,5247,1
71,2036671,5242,1
71,2036671,5237,1
71,2036671,5236,1
71,2036671,5235,1
71,2036671,5229,1
71,2036671,5228,1
71,2036671,5226,1
71,2036671,5225,1
71,2036671,5223,1
71,2036671,5219,1
71,2036671,5215,1
71,2036671,5213,1
71,2036671,5211,1
71,2036671,5210,1
71,2036671,5206,1
71,2036671,5205,1
71,2036671,5198,1
71,2036671,5195,1
71,2036671,5194,1
71,2036671,5191,1
71,2036671,5190,1
71,2036671,5189,1
71,2036671,5188,1
71,2036671,5187,1
71,2036671,5137,1
71,2036671,5136,1
71,2036671,5135,1
71,2036671,5133,1
71,2036671,5120,1
71,2036671,5115,1
71,2036671,5111,1
71,2036671,5074,1
71,2036671,5073,1
71,2036671,5066,1
71,2036671,5051,1
71,2036671,5047,1
71,2036671,5043,1
71,2036671,5040,1
71,2036671,5038,1
71,2036671,5035,1
71,2053577,5040,1
71,2053577,5445,1
71,2053577,5434,1
71,2053577,5433,1
71,2053577,5431,1
71,2053577,5430,1
71,2053577,5429,1
71,2053577,5422,1
71,2053577,5419,1
71,2053577,5255,1
71,2053577,5247,1
71,2053577,5242,1
71,2053577,5237,1
71,2053577,5236,1
71,2053577,5235,1
71,2053577,5228,1
71,2053577,5226,1
71,2053577,5225,1
71,2053577,5223,1
71,2053577,5219,1
71,2053577,5215,1
71,2053577,5213,1
71,2053577,5211,1
71,2053577,5210,1
71,2053577,5206,1
71,2053577,5203,1
71,2053577,5198,1
71,2053577,5195,1
71,2053577,5194,1
71,2053577,5191,1
71,2053577,5190,1
71,2053577,5189,1
71,2053577,5187,1
71,2053577,5137,1
71,2053577,5136,1
71,2053577,5135,1
71,2053577,5133,1
71,2053577,5120,1
71,2053577,5115,1
71,2053577,5111,1
71,2053577,5074,1
71,2053577,5073,1
71,2053577,5066,1
71,2053577,5051,1
71,2053577,5047,1
71,2053577,5043,1
71,2053577,5031,1
71,2053627,5031,1
71,2053627,5445,1
71,2053627,5431,1
71,2053627,5430,1
71,2053627,5429,1
71,2053627,5236,1
71,2053627,5228,1
71,2053627,5225,1
71,2053627,5223,1
71,2053627,5213,1
71,2053627,5187,1
71,2053627,5120,1
71,2053627,5115,1
71,2053627,5073,1
71,2053627,5040,1
71,2053635,5228,1
71,2053635,5198,1
71,2056554,5040,1
71,2056554,5445,1
71,2056554,5434,1
71,2056554,5433,1
71,2056554,5431,1
71,2056554,5430,1
71,2056554,5429,1
71,2056554,5422,1
71,2056554,5419,1
71,2056554,5255,1
71,2056554,5247,1
71,2056554,5242,1
71,2056554,5237,1
71,2056554,5236,1
71,2056554,5235,1
71,2056554,5226,1
71,2056554,5225,1
71,2056554,5223,1
71,2056554,5219,1
71,2056554,5215,1
71,2056554,5213,1
71,2056554,5211,1
71,2056554,5210,1
71,2056554,5206,1
71,2056554,5203,1
71,2056554,5195,1
71,2056554,5194,1
71,2056554,5191,1
71,2056554,5190,1
71,2056554,5189,1
71,2056554,5187,1
71,2056554,5137,1
71,2056554,5136,1
71,2056554,5135,1
71,2056554,5133,1
71,2056554,5120,1
71,2056554,5115,1
71,2056554,5111,1
71,2056554,5074,1
71,2056554,5073,1
71,2056554,5066,1
71,2056554,5051,1
71,2056554,5047,1
71,2056554,5043,1
71,2056554,5031,1
71,2072254,5031,1
71,2072254,5073,1
71,2072254,5066,1
71,2072254,5051,1
71,2072254,5040,1
71,2072254,5431,1
71,2072254,5237,1
71,2072254,5236,1
71,2072254,5235,1
71,2072254,5225,1
71,2072254,5223,1
71,2072254,5210,1
71,2072254,5205,1
71,2072254,5120,1
71,2072254,5430,1
71,2072254,5255,1
71,2072254,5247,1
71,2072254,5429,1
71,2072262,5031,1
71,2072262,5431,1
71,2072262,5430,1
71,2072262,5429,1
71,2072262,5255,1
71,2072262,5237,1
71,2072262,5236,1
71,2072262,5235,1
71,2072262,5225,1
71,2072262,5223,1
71,2072262,5210,1
71,2072262,5205,1
71,2072262,5120,1
71,2072262,5073,1
71,2072262,5066,1
71,2072262,5051,1
71,2072262,5040,1
71,2072270,5040,1
71,2072270,5431,1
71,2072270,5430,1
71,2072270,5429,1
71,2072270,5255,1
71,2072270,5237,1
71,2072270,5236,1
71,2072270,5235,1
71,2072270,5225,1
71,2072270,5223,1
71,2072270,5210,1
71,2072270,5205,1
71,2072270,5120,1
71,2072270,5073,1
71,2072270,5066,1
71,2072270,5051,1
71,2072270,5031,1
71,2072288,5031,1
71,2072288,5431,1
71,2072288,5430,1
71,2072288,5237,1
71,2072288,5236,1
71,2072288,5235,1
71,2072288,5225,1
71,2072288,5223,1
71,2072288,5210,1
71,2072288,5205,1
71,2072288,5120,1
71,2072288,5073,1
71,2072288,5066,1
71,2072288,5051,1
71,2072288,5040,1
71,2072296,5040,1
71,2072296,5431,1
71,2072296,5430,1
71,2072296,5429,1
71,2072296,5255,1
71,2072296,5237,1
71,2072296,5236,1
71,2072296,5235,1
71,2072296,5225,1
71,2072296,5223,1
71,2072296,5210,1
71,2072296,5205,1
71,2072296,5120,1
71,2072296,5073,1
71,2072296,5066,1
71,2072296,5051,1
71,2072296,5031,1
71,2072304,5031,1
71,2072304,5431,1
71,2072304,5255,1
71,2072304,5237,1
71,2072304,5236,1
71,2072304,5235,1
71,2072304,5225,1
71,2072304,5223,1
71,2072304,5210,1
71,2072304,5205,1
71,2072304,5120,1
71,2072304,5073,1
71,2072304,5066,1
71,2072304,5051,1
71,2072304,5040,1
71,2074011,5433,1
71,2074011,5430,2
71,2079671,5228,2
71,2079671,5431,2
71,2079671,5430,1
71,2079671,5429,2
71,2079671,5255,2
71,2079671,5237,2
71,2079671,5236,2
71,2079671,5226,2
71,2079671,5225,2
71,2079671,5223,2
71,2079671,5213,2
71,2079671,5210,2
71,2079671,5195,2
71,2079671,5194,2
71,2079671,5137,2
71,2079671,5115,2
71,2079671,5074,2
71,2079671,5066,2
71,2079671,5051,2
71,2079671,5040,2
71,2079671,5038,2
71,2079671,5031,2
71,2079689,5038,2
71,2079689,5431,2
71,2079689,5430,2
71,2079689,5429,2
71,2079689,5255,2
71,2079689,5237,2
71,2079689,5236,2
71,2079689,5228,2
71,2079689,5226,2
71,2079689,5225,2
71,2079689,5223,2
71,2079689,5213,2
71,2079689,5210,2
71,2079689,5195,2
71,2079689,5194,2
71,2079689,5137,2
71,2079689,5115,2
71,2079689,5074,2
71,2079689,5073,2
71,2079689,5066,2
71,2079689,5051,2
71,2079689,5040,2
71,2079689,5031,2
71,2079697,5031,1
71,2079697,5431,1
71,2079697,5430,1
71,2079697,5429,1
71,2079697,5255,1
71,2079697,5237,1
71,2079697,5236,1
71,2079697,5226,1
71,2079697,5225,1
71,2079697,5223,1
71,2079697,5213,1
71,2079697,5210,1
71,2079697,5195,1
71,2079697,5194,1
71,2079697,5137,1
71,2079697,5115,1
71,2079697,5074,1
71,2079697,5073,1
71,2079697,5066,1
71,2079697,5051,1
71,2079697,5040,1
71,2079697,5038,1
71,2079705,5031,1
71,2079705,5431,1
71,2079705,5430,1
71,2079705,5429,1
71,2079705,5255,1
71,2079705,5237,1
71,2079705,5236,1
71,2079705,5228,1
71,2079705,5226,1
71,2079705,5225,1
71,2079705,5223,1
71,2079705,5213,1
71,2079705,5210,1
71,2079705,5195,1
71,2079705,5194,1
71,2079705,5137,1
71,2079705,5120,1
71,2079705,5115,1
71,2079705,5074,1
71,2079705,5073,1
71,2079705,5040,1
71,2079705,5038,1
71,2079721,5031,1
71,2079721,5431,1
71,2079721,5430,1
71,2079721,5429,1
71,2079721,5255,1
71,2079721,5237,1
71,2079721,5236,1
71,2079721,5228,1
71,2079721,5226,1
71,2079721,5225,1
71,2079721,5223,1
71,2079721,5213,1
71,2079721,5210,1
71,2079721,5195,1
71,2079721,5194,1
71,2079721,5137,1
71,2079721,5115,1
71,2079721,5074,1
71,2079721,5073,1
71,2079721,5066,1
71,2079721,5051,1
71,2079721,5040,1
71,2079721,5038,1
71,2079739,5430,1
71,2079739,5429,1
71,2079739,5255,1
71,2079739,5237,1
71,2079739,5236,1
71,2079739,5228,1
71,2079739,5226,1
71,2079739,5225,1
71,2079739,5223,1
71,2079739,5213,1
71,2079739,5210,1
71,2079739,5195,1
71,2079739,5194,1
71,2079739,5137,1
71,2079739,5115,1
71,2079739,5074,1
71,2079739,5073,1
71,2079739,5066,1
71,2079739,5051,1
71,2079739,5040,1
71,2079739,5038,1
71,2079739,5031,1
71,2081792,5038,3
71,2081792,5431,3
71,2081792,5430,3
71,2081792,5429,3
71,2081792,5255,3
71,2081792,5236,3
71,2081792,5223,3
71,2081792,5210,3
71,2081792,5137,3
71,2081792,5120,3
71,2081792,5040,3
71,2081792,5031,3
71,2081800,5038,3
71,2081800,5431,3
71,2081800,5430,3
71,2081800,5429,3
71,2081800,5255,1
71,2081800,5236,3
71,2081800,5223,3
71,2081800,5210,3
71,2081800,5137,3
71,2081800,5120,3
71,2081800,5040,3
71,2081800,5031,3
71,2081818,5038,1
71,2081818,5431,1
71,2081818,5430,1
71,2081818,5429,1
71,2081818,5255,1
71,2081818,5236,1
71,2081818,5223,1
71,2081818,5210,1
71,2081818,5137,1
71,2081818,5120,1
71,2081818,5040,1
71,2081818,5031,1
71,2112696,5038,1
71,2112696,5445,1
71,2112696,5433,1
71,2112696,5431,1
71,2112696,5430,1
71,2112696,5429,1
71,2112696,5422,1
71,2112696,5255,1
71,2112696,5237,1
71,2112696,5236,1
71,2112696,5228,1
71,2112696,5225,1
71,2112696,5223,1
71,2112696,5219,1
71,2112696,5213,1
71,2112696,5211,1
71,2112696,5195,1
71,2112696,5191,1
71,2112696,5190,1
71,2112696,5187,1
71,2112696,5137,1
71,2112696,5136,1
71,2112696,5133,1
71,2112696,5120,1
71,2112696,5074,1
71,2112696,5073,1
71,2112696,5051,1
71,2112696,5040,1
71,2112696,5031,1
71,2112704,5031,1
71,2112704,5445,1
71,2112704,5433,1
71,2112704,5431,1
71,2112704,5430,1
71,2112704,5429,1
71,2112704,5422,1
71,2112704,5255,1
71,2112704,5237,1
71,2112704,5236,1
71,2112704,5228,1
71,2112704,5225,1
71,2112704,5223,1
71,2112704,5219,1
71,2112704,5213,1
71,2112704,5211,1
71,2112704,5205,1
71,2112704,5195,1
71,2112704,5194,1
71,2112704,5191,1
71,2112704,5190,1
71,2112704,5187,1
71,2112704,5137,1
71,2112704,5136,1
71,2112704,5133,1
71,2112704,5120,1
71,2112704,5111,1
71,2112704,5074,1
71,2112704,5073,1
71,2112704,5051,1
71,2112704,5040,1
71,2112704,5038,1
71,2112704,5035,1
71,2112712,5115,1
71,2112712,5445,1
71,2112712,5431,1
71,2112712,5430,1
71,2112712,5429,1
71,2112712,5422,1
71,2112712,5255,1
71,2112712,5229,1
71,2112712,5225,1
71,2112712,5223,1
71,2112712,5219,1
71,2112712,5213,1
71,2112712,5211,1
71,2112712,5210,1
71,2112712,5195,1
71,2112712,5194,1
71,2112712,5191,1
71,2112712,5187,1
71,2112712,5137,1
71,2112712,5136,1
71,2112712,5074,1
71,2112712,5066,1
71,2112712,5051,1
71,2112712,5040,1
71,2112712,5038,1
71,2112712,5035,1
71,2112712,5031,1
71,2114684,5031,4
71,2114684,5445,4
71,2114684,5433,4
71,2114684,5431,4
71,2114684,5430,4
71,2114684,5429,2
71,2114684,5422,8
71,2114684,5419,3
71,2114684,5255,4
71,2114684,5247,8
71,2114684,5236,4
71,2114684,5235,4
71,2114684,5228,4
71,2114684,5226,4
71,2114684,5225,4
71,2114684,5223,4
71,2114684,5219,4
71,2114684,5213,4
71,2114684,5205,4
71,2114684,5195,4
71,2114684,5194,4
71,2114684,5190,4
71,2114684,5188,4
71,2114684,5187,4
71,2114684,5137,4
71,2114684,5136,4
71,2114684,5133,4
71,2114684,5111,3
71,2114684,5074,4
71,2114684,5073,4
71,2114684,5066,4
71,2114684,5051,4
71,2114684,5040,4
71,2114684,5035,4
71,2116093,5031,1
71,2116093,5445,1
71,2116093,5434,1
71,2116093,5433,1
71,2116093,5431,1
71,2116093,5430,1
71,2116093,5429,1
71,2116093,5422,1
71,2116093,5419,1
71,2116093,5255,1
71,2116093,5247,1
71,2116093,5242,1
71,2116093,5237,1
71,2116093,5236,1
71,2116093,5235,1
71,2116093,5228,1
71,2116093,5226,1
71,2116093,5225,1
71,2116093,5223,1
71,2116093,5219,1
71,2116093,5215,1
71,2116093,5213,1
71,2116093,5211,1
71,2116093,5210,1
71,2116093,5206,1
71,2116093,5205,1
71,2116093,5203,1
71,2116093,5195,1
71,2116093,5194,1
71,2116093,5191,1
71,2116093,5190,1
71,2116093,5189,1
71,2116093,5187,1
71,2116093,5137,1
71,2116093,5136,1
71,2116093,5135,1
71,2116093,5120,1
71,2116093,5115,1
71,2116093,5111,1
71,2116093,5074,1
71,2116093,5073,1
71,2116093,5066,1
71,2116093,5051,1
71,2116093,5047,1
71,2116093,5040,1
71,2116093,5038,1
71,2121598,5038,1
71,2121598,5445,1
71,2121598,5433,1
71,2121598,5431,1
71,2121598,5430,1
71,2121598,5429,1
71,2121598,5422,1
71,2121598,5419,1
71,2121598,5255,1
71,2121598,5247,1
71,2121598,5237,1
71,2121598,5236,1
71,2121598,5228,1
71,2121598,5225,1
71,2121598,5223,1
71,2121598,5213,1
71,2121598,5211,1
71,2121598,5210,1
71,2121598,5206,1
71,2121598,5203,1
71,2121598,5195,1
71,2121598,5190,1
71,2121598,5188,1
71,2121598,5187,1
71,2121598,5137,1
71,2121598,5133,1
71,2121598,5120,1
71,2121598,5115,1
71,2121598,5111,1
71,2121598,5074,1
71,2121598,5073,1
71,2121598,5066,1
71,2121598,5051,1
71,2121598,5043,1
71,2121598,5040,1
71,2121606,5038,1
71,2121606,5445,1
71,2121606,5433,1
71,2121606,5431,1
71,2121606,5430,1
71,2121606,5429,1
71,2121606,5422,1
71,2121606,5419,1
71,2121606,5255,1
71,2121606,5247,1
71,2121606,5237,1
71,2121606,5236,1
71,2121606,5228,1
71,2121606,5225,1
71,2121606,5223,1
71,2121606,5213,1
71,2121606,5211,1
71,2121606,5210,1
71,2121606,5206,1
71,2121606,5205,1
71,2121606,5203,1
71,2121606,5195,1
71,2121606,5190,1
71,2121606,5188,1
71,2121606,5187,1
71,2121606,5137,1
